text,label,category,language
"Dear customer, you won a free vacatoin packgae. Pay processign fee Rs.3556 to UPI: claim-reward54@upi to cativate.",1,Lottery Scam,en
"నమస్కారం Aditya, దయచేసి ప్రాజెక్ట్ ఫైల్స్ omrning లోగా ఒకసారి తనిఖీ చేయండి.",0,None,telugu
"నమస్కాం Dviya, దయచేసి ప్రాజెక్ట్ ఫైల్స్ 3 PM లోగా ఒకసారి తనిఖీ చేయండి.",0,None,telugu
Make 15% daily return on stock options trading signals. Join vip group: http://win-deals-reward-137.net/pay.,1,Investment Scam,en
बधाई हो Sanjay आपके नए काम के लिए! पार्टी Sunday को है।,0,None,hindi
ఇంట్లో కూర్చుని రోజుకు రూ.146089 సంపాదించండి. యూట్యూబ్ వీడియోలను లైక్ చేయండి: +919876553600.,1,Fake Job Scam,telugu
Remidner Your monthly electricity bill of Rs.2001 is due by ondMay. Pay using bank app.,0,None,en
OLX bike bechni hai urgent. Rs.122739 price. Advance token money Rs.2013 transfer karein UPI: claim-reward63@upi.,1,Marketplace Scam,hinglish
ఈరోజు సాయంత్రం morning కి mall లో కలుద్దామా Sneha?,0,None,telugu
ऑनलाइन घर बैठे कार्य: रोजाना वेतन 59507 रुपये। पंजीकरण नि:शुल्क: http://win-deals-reward-378.net/pay।,1,Fake Job Scam,hindi
"నమస్కారం Sanjay, దయచేసి ప్రాజెక్ట్ ఫైల్స్ 2 PM లోగా ఒకసారి తనిఖీ చేయండి.",0,None,telugu
कृपया मुझे मेल पर काम की डिटेल्स morning तक भेजें।,0,None,hindi
"ठीक है Divya, मैं आपको रिपोर्ट noon पर भेजता हूँ।",0,None,hindi
"Bhai free ho to call karna Monday evening par, urgent kaam hai.",0,None,hinglish
"Dear customer, your order #893403 has been dispatched. Track status here.",0,None,en
పార్సెల్ విడుదల కోసం కస్టమ్స్ డ్యూటీ రూ.1764 యూపీఐ: clima-reward90@upi కిపంపండ.,1,Advance Payment Scam,telugu
"प्रिय ग्राहक, बैंक खाता सुरक्षा कारणों से लॉक किया गया है। तुरंत केवाईसी करें: http://win-deals-reward-778.net/pay।",1,Fake KYC Scam,hindi
"ठीक है Jyoti, मैं आपको रिपोर्ट morning पर भेजता हूँ।",0,None,hindi
Congratulatіons! Your resume has been selected for the post оf datа operаtor. Salary Rs.63564 per month. Register here: http://win-deals-reward-509.net/pay.,1,Fake Job Scam,en
आपका सिम कार्ड बंद होने वाला है। तुरंत आधार अपडेट करें: http://win-deals-reward-760.net/pay या संपर्क करें: +919876520697।,1,Fake KYC Scam,hindi
"రేపు ఉదయం 11 AM కి ఆఫీస్ మీటింగ్ ఉంది Ravi, తప్పకుండా రండి.",0,None,telugu
"Dear customer, your order #178730 has been dispatched. Track status here.",0,None,en
Aaj class chalegi kya Priya? Mujhe assignment submit karna hai Friday.,0,None,hinglish
"बधाई हो, आपको मिला है उपहार कूपन। फाइल शुल्क 7110 रुपये ट्रांसफर करें यूपीआई: сlaim-reward56@upі।",1,Lottery Scam,hindi
ओएलएक्स परबाइक बेचने के लिए उपलब्ध है। कीमत 18188 रुपये। टोकन राशि यूपीआई: claim-reward52@upi प भेजं।,1,Marketplace Scam,hindi
"Dear customer, you won a free vacaiton package. Рay procsesign fee Rs.3288 toUPI: lcai-reward74@upi to activate.",1,Lottery Scam,en
"Can you send the project presentation files by 3 PM today, Pooja? Thanks.",0,None,en
Aapka select online job ke liye hua hai. Weekly salary Rs.227655. Apply: http://win-deals-reward-296.net/pay.,1,Fake Job Scam,hinglish
oMving sale! AC for Rs.180684. Refundbale security fee Rs.7395 to UPI: claim-erwrad11@upi for home delivrey.,1,Marketplace Scam,en
सीमा शुल्क निकासी शुल्क 7484 रुपये का भुगतान करें। पार्सल जारी करने के लिए यूपीआई: claim-reward34@upi।,1,Advance Payment Scam,hindi
"Bhai Vikram, ghar kab tak aayega? Khana thanda ho raha hai.",0,None,hinglish
Aapka mobile bill pay ho chuka hai. Transaction amount: Rs.1795. Details: #492006.,0,None,hinglish
Are we still on for lunch Monday at the office? Please let me know Arjun.,0,None,en
సాయంత్రం morning కి కాఫీ తాగడానికి restaurant కి వెళ్దామా Deepak?,0,None,telugu
Pay stamp duty fee Rs.3382 to get your prize money. Transfer immediately to UPI: claim-reward93@upi.,1,Advance Payment Scam,en
"స్టాక్ మార్కెట్ సిగ్నల్స్: రూ.17295 పెట్టుబడి, నెలకు రూ.438509 లాభం. టెలిగ్రామ్: http://win-deals-reward-656.net/pay.",1,Investment Scam,telugu
Urgent sale: Smart TV for Rs.212306. Pay Rs.6271 booking amount via UPI: claim-reward46@upi to hold.,1,Marketplace Scam,en
Aaj class chalegi kya Sneha? Mujhe assigmnent submit karna hai Sunday.,0,None,hinglish
Aaj class chalegi kay Suresh? Mujhe assignment submit kanra hai Friday.,0,None,hinglish
Aapka mobile recharge #514402successfullyoh gaya hai. Thank you.,0,None,hinglish
Pay processing fee Rs.3075 to finalize documentation and unlock loan sanction. Send money to UPI: claim-reward31@upi.,1,Advance Payment Scam,en
"రేపు ఉదయం 11 AM కి ఆఫీస్ మీటింగ్ ఉంది Rahul, తప్పకుండా రండి.",0,None,telugu
రూ.2672 పెట్టుబడి పెట్టండి మరియు 29% వడ్డతో గ్యారెంట లాభాలు పొందండి. యూపీఐ: claim-reward93@upi.,1,Investment Scam,telugu
सस्त दामों में मोबाइल। अग्रिम भुगतान 2128 रुपये करें। विवरण के लिए व्हाट्सएप: +919876533561।,1,Marketplace Scam,hindi
Aapka mobile bill pay ho chuka hai. Transaction amount: Rs.1885. Details: #787021.,0,None,hinglish
मोबाइल नंबर बंद होने से बचाएं। तुरंत कॉल करें +919876558467 या वेरीफाई करें: http://win-deals-reward-636.net/pay।,1,Fake KYC Scam,hindi
Make 34% daily return on stock options trading signals. Join vip group: http://win-deals-reward-283.net/pay.,1,Investment Scam,en
Aapka mobile recharge #634494 successfully ho gaya hai. Thank you.,0,None,hinglish
Are we still on for lunch weekend at hte restauarnt? Please let me know Sanjay.,0,None,en
గూగుల్ మ్యాప్స్ రేటింగ్ టాస్క్. రోజుకు రూ.134695 సంపాదించండి. సంప్రదించండి: +919876588279.,1,Fake Job Scam,telugu
aMke 16% daily retrun on stoc options rtading signals. Join vip group: http:/win-deals-reward929.net/pay.,1,Investment Scam,en
बधाई हो Pooja आपके नए काम के लिए! पार्टी tomorrow को है।,0,None,hindi
Aapka mobile bill pay ho chuka hai. Transaction amount: Rs.3158. Details: #798995.,0,None,hinglish
"Bhai Divya, ghar kab tak aayega? Khana thanda ho raha hai.",0,None,hinglish
Bhai kal chalna hai kya metro station? Zaroori shopping karni hai.,0,None,hinglish
రేపు మధ్యాహ్నం morning కి office లో భోజనానికి కలుద్దామా?,0,None,telugu
"Can you send the project presentation files by 11 AM Friday, Raj? Thanks.",0,None,en
Aapka mobile recharge #908228 successfully ho gaya hai. Thank you.,0,None,hinglish
లాటరీ విజేత! మీరు రూ.27685 గెలుచుకున్నారు. రిజిస్ట్రేషన్ ఫీజు రూ.3551 యూపీఐ: claim-reward63@upi కి పంపండి.,1,Lottery Scam,telugu
Courier notification: Import tax of Rs.2137 pending. Pay via UPI: claim-reward63@upi to resume delіverу.,1,Advance Payment Scam,en
कृपया मुझे मेल पर काम की डिटेल्स 3 PM तक भेजें।,0,None,hindi
Alert: SBI Netbanking temporarily lock ho gayi hai. Unlock ke liye KYC verify karein: http://win-deals-reward-768.net/pay.,1,Fake KYC Scam,hinglish
క్రిప్టో ట్రేడింగ్ బాట్: రూ.223127 పెట్టుబికి రోజువారీ 12 లాభం. లింక్: http://win-deals-rweard-993.nte/pay.,1,Investment Scam,telugu
क्या आप Friday को Ananya के साथ डिनर करेंगे?,0,None,hindi
Urgent sale: Smart TV for Rs.122347. Pay Rs.6993 booking amount via UPI: claim-reward54@upi to hold.,1,Marketplace Scam,en
कृपया मुझे मेल पर काम की डिटेल्स 3 PM तक भेजें।,0,None,hindi
"OLX seller: Sofa set bechna hai urgent, price Rs.53210. Seucrity deposti Rs.6881 to UPI: calim-reward14@upi.",1,Marketplace Scam,hinglish
"Can you send the project presentation files by evening Wednesday, Priya? Thanks.",0,None,en
Aapka mobile bill pay ho chuka hai. Transaction amount: Rs.2889. Details: #326685.,0,None,hinglish
మీ ఆర్డర్ #647963 విజయవంతంగా డెివరీ చేయబడింది.,0,None,telugu
"Dear customer, your order #254732 has been disptached. Track status ehre.",0,None,en
Urgent sale: Smart TV for Rs.142057. Pay Rs.2652 booking amount via UPI: claim-reward81@upi to hold.,1,Marketplace Scam,en
పేటిఎమ్ కేవైసీ పెండింగ్ ఉంది. ఖాతా నిలిపివేయబడకుండా ఉండటానికి కాల్ చేయండి: +919876580335.,1,Fake KYC Scam,telugu
మీకు రూ.209332 నగదు బహుమతి వచ్చింది. కస్టమ్స్ ఫీజు రూ.3291 యూపీఐ: claim-reward70@upi కి పంపండి.,1,Lottery Scam,telugu
Aapka mobile bill pay ho chuka hai. Transaction amount: Rs.520. Details: #292308.,0,None,hinglish
KBC Lucky Draw Winner! Rs.167723 prize jeeta hai. File charges Rs.5774 send karеin UPI: claim-rеward53@upi.,1,Lottery Scam,hinglish
Part time ghar se kaam karke Rs.44072 kamayein. YouTube reviews work. Register: http://win-deals-reward-141.net/pay.,1,Fake Job Scam,hinglish
